Post_ID,Platform,Content_Type,Likes,Comments,Shares,Saves,Followers,Ad_Spend,Impressions,Reach,Post_Hour,Day,Total_Engagement,Engagement_Rate (%),CTR (%),Cost_Per_Engagement
204,Instagram,Image,1664,1362,1173,559,101219,7715,79331,34088,8,Tue,4758,4.700698485462215,5.997655393225851,1.621479613282892
205,Twitter,Carousel,7432,1606,1686,465,126727,19068,389829,64702,18,Tue,11189,8.829215557852708,2.87023284568362,1.7041737420681027
206,Instagram,Carousel,5044,585,1109,1100,180069,9438,113745,223700,20,Fri,7838,4.352775880356974,6.890852345158029,1.204133707578464
207,Twitter,Carousel,16157,2894,326,489,167500,49898,147725,284473,14,Thu,19866,11.860298507462687,13.447960737857507,2.5117285814960235
208,Twitter,Text,13977,689,439,116,194894,5243,366633,204803,23,Wed,15221,7.80988639978655,4.151563007148838,0.3444583141712108
209,YouTube,Carousel,10239,212,1861,433,162562,28629,21674,103680,1,Wed,12745,7.8400856288677545,58.803174310233466,2.2462926637897214
210,Instagram,Reel,1408,1139,1071,1042,186281,39594,480278,37484,14,Tue,4660,2.501597049618587,0.9702713844898163,8.49656652360515
211,LinkedIn,Carousel,19470,327,1341,993,52351,4085,43345,199242,21,Fri,22131,42.27426410192737,51.0577921328873,0.18458271203289503
212,LinkedIn,Text,16870,1215,1934,195,46001,38885,40920,150255,10,Sun,20214,43.942522988630685,49.39882697947214,1.9236667656079944
213,Instagram,Carousel,3358,1648,297,618,181928,17390,164686,186705,19,Wed,5921,3.254584231124401,3.5953268644572094,2.937003884478973
214,LinkedIn,Image,4911,1806,692,1474,130050,24513,282112,214875,11,Thu,8883,6.83044982698962,3.148749432849365,2.7595406957109083
215,LinkedIn,Image,6797,415,892,424,21410,20694,84521,63776,14,Fri,8528,39.831854273703875,10.089800168005585,2.426594746716698
216,Instagram,Text,15875,2552,73,1417,57685,41850,375246,12193,15,Sat,19917,34.52717344196932,5.307718136902192,2.1012200632625397
217,Twitter,Reel,11139,688,60,1307,171458,43451,120630,89064,5,Thu,13194,7.69517899427265,10.937577716985825,3.293239351220252
218,Instagram,Reel,1539,1280,635,33,126317,14884,317994,197012,2,Thu,3487,2.7605152117292207,1.0965615703440945,4.26842558072842
219,Twitter,Video,11734,1899,1232,294,94547,2876,194220,61791,5,Tue,15159,16.033295609590997,7.805066419524251,0.18972227719506563
220,LinkedIn,Text,155,1557,424,1006,161358,26207,192733,2972,22,Sun,3142,1.947222945252172,1.6302345732178714,8.340865690642902
221,LinkedIn,Carousel,19808,1653,1955,1274,147463,5556,280335,186218,2,Thu,24690,16.74318303574456,8.80731981379421,0.2250303766707169
222,LinkedIn,Text,205,1369,571,338,31999,20491,372299,81336,20,Mon,2483,7.759617488046501,0.6669370586544686,8.252517116391463
223,YouTube,Video,3301,1455,554,617,138090,38009,123033,293193,12,Fri,5927,4.29212832210877,4.817406712020352,6.412856419773916
224,Twitter,Text,15284,844,247,1463,17952,48674,369754,252166,11,Mon,17838,99.36497326203208,4.824288581056595,2.7286691333109094
225,YouTube,Text,769,2251,1229,179,155354,47682,118415,262387,7,Sun,4428,2.8502645570760974,3.739391124435249,10.768292682926829
226,YouTube,Video,12763,2365,752,621,92995,32225,243294,79642,1,Thu,16501,17.74396472928652,6.782329198418374,1.9529119447306225
227,Instagram,Reel,1066,1678,1502,1251,105351,38437,360588,140373,6,Thu,5497,5.217795749447086,1.5244545020910292,6.9923594688011645
228,YouTube,Carousel,16791,1940,531,618,190426,5399,453826,110030,16,Tue,19880,10.439750874355394,4.380533508437154,0.271579476861167
229,Instagram,Video,18622,2563,1684,642,22942,41701,46252,256440,6,Tue,23511,102.48016737860692,50.832396436910834,1.7736804049168475
230,Instagram,Image,11756,290,81,22,197010,13648,95608,92858,0,Sat,12149,6.1666920460890315,12.707095640532174,1.1233846407111696
231,YouTube,Reel,15993,2732,1506,1350,6722,30887,144165,119843,3,Tue,21581,321.05028265397203,14.969652828356397,1.4312126407488068
232,Twitter,Image,13189,1823,1849,1177,172892,42936,336845,262902,14,Sat,18038,10.433102746223076,5.354985230595675,2.380308238163876
233,Twitter,Reel,16593,942,444,618,170618,40263,376532,7317,3,Sun,18597,10.899787830123433,4.939022446963339,2.165026617196322
234,Twitter,Carousel,3732,2772,1291,1169,134385,48373,349235,293500,11,Sun,8964,6.670387320013395,2.566753045943276,5.39636323070058
235,Twitter,Carousel,5784,617,1213,251,71219,21804,289169,131071,15,Tue,7865,11.043401339530181,2.71986277920524,2.772282263191354
236,Twitter,Text,13366,492,1083,301,112775,30919,472326,36623,20,Sat,15242,13.51540678341831,3.2270084644927444,2.028539561737305
237,YouTube,Image,18399,1256,1336,1093,154466,46972,166408,186430,17,Wed,22084,14.29699739748553,13.270996586702562,2.1269697518565476
238,YouTube,Reel,17040,1782,520,1116,194631,28147,354578,1658,13,Tue,20458,10.51117242371462,5.769675501582163,1.3758431909277544
239,LinkedIn,Carousel,204,2174,1327,162,182777,19295,288580,191045,13,Thu,3867,2.1156928935259907,1.3400097026820985,4.989656064132403
240,Twitter,Video,2147,201,1580,1104,162541,6897,305834,257153,10,Sat,5032,3.0958342818119733,1.6453370128893454,1.3706279809220985
241,YouTube,Carousel,16629,2845,1258,1086,79041,11276,482573,196292,15,Thu,21818,27.603395706025985,4.521181251333995,0.5168209735081125
242,LinkedIn,Video,17357,2675,1405,611,110747,38253,202512,280778,14,Sat,22048,19.90843995774152,10.887256063838192,1.7349873004354137
243,Twitter,Reel,16782,2027,1314,1459,66338,5838,495453,279430,21,Fri,21582,32.53338961078115,4.356013587565319,0.2705031971087017
244,Instagram,Carousel,19722,2573,1166,1071,10492,17157,160166,91433,5,Sat,24532,233.81624094548226,15.316609018143676,0.6993722484917658
245,LinkedIn,Carousel,8937,316,1506,444,152899,2144,195471,10994,23,Mon,11203,7.32705903897344,5.731284947639292,0.1913773096492011
246,YouTube,Reel,15507,541,619,73,121359,14406,5509,26773,12,Sat,16740,13.7937853805651,303.86640043565075,0.8605734767025089
247,Instagram,Carousel,6482,131,1035,825,163564,41952,202134,38802,16,Sat,8473,5.180235259592576,4.1917737738332,4.951256933789685
248,Instagram,Video,18995,2706,680,541,148941,26414,301821,135124,3,Wed,22922,15.389986639004707,7.594567641085279,1.1523427275106883
249,Instagram,Carousel,883,601,1447,156,175854,38748,186573,49329,11,Wed,3087,1.7554334845951753,1.654580244729945,12.551992225461614
250,LinkedIn,Image,470,2927,1500,1289,157935,47460,168007,296876,17,Sun,6186,3.9168012156899987,3.681989440916152,7.6721629485935985
251,YouTube,Text,16008,1485,1963,255,198059,29483,76646,236121,7,Fri,19711,9.952084984777263,25.716932390470475,1.4957637867180762
252,Instagram,Video,586,68,424,1062,180127,47647,123294,39879,11,Fri,2140,1.1880506531502772,1.735688679092251,22.264953271028038
253,Twitter,Image,14600,2358,1905,1078,34136,11513,231716,162574,3,Tue,19941,58.41633466135458,8.605793298693227,0.5773531919161526
254,Instagram,Reel,3296,2610,280,1051,124829,44802,385841,298512,7,Fri,7237,5.7975310224386964,1.8756430757747362,6.190686748652757
255,Instagram,Video,9652,1583,1589,936,19837,26451,68050,201221,1,Wed,13760,69.36532741846045,20.220426157237327,1.922311046511628
256,LinkedIn,Text,2361,1150,612,117,80592,40909,149867,289176,3,Mon,4240,5.261068096088942,2.829175202012451,9.648349056603774
257,LinkedIn,Text,10913,1820,575,369,136787,48091,94148,37361,11,Sat,13677,9.998757191838406,14.527127501380804,3.5161950720187174
258,YouTube,Reel,9248,1815,1771,208,153347,40963,41492,205232,20,Mon,13042,8.504894129001546,31.43256531379543,3.1408526299647295
259,Twitter,Reel,8672,408,1717,586,25191,22672,398383,222370,21,Wed,11383,45.18677305386844,2.8573006378284216,1.9917420715101468
260,LinkedIn,Video,15108,2572,94,848,65126,41124,83942,135151,9,Tue,18622,28.593802782298926,22.184365395153797,2.2083557083020082
261,Instagram,Carousel,13185,2862,286,315,187864,12631,357883,189516,14,Mon,16648,8.861729761955457,4.651799610487227,0.7587097549255166
262,YouTube,Reel,16722,2555,1576,1416,13894,34665,240854,26119,8,Sat,22269,160.2778177630632,9.245850183098476,1.556648255422336
263,Instagram,Carousel,6943,951,1199,443,89253,32291,446126,284473,8,Sat,9536,10.684234703595399,2.1375127206215283,3.3862206375838926
264,Instagram,Image,1205,537,642,1282,89114,21817,357928,206679,6,Mon,3666,4.113831721166147,1.024228336425203,5.951172940534643
265,LinkedIn,Text,17870,2455,815,1221,28321,11432,373411,21412,1,Tue,22361,78.95554535503689,5.988307789540212,0.5112472608559545
266,YouTube,Carousel,10541,1784,1383,627,113505,18951,403520,171906,6,Mon,14335,12.629399585921325,3.5524881046788264,1.3220090687129404
267,Twitter,Text,9819,1431,1232,444,29959,8130,60289,173573,8,Thu,12926,43.14563236423112,21.440063693211034,0.6289648769921089
268,Twitter,Carousel,18151,1679,1317,569,146587,44467,5808,165913,17,Sun,21716,14.814410554824098,373.89807162534436,2.0476607109965004
269,LinkedIn,Image,2791,1560,872,581,70196,23136,94991,22604,22,Wed,5804,8.268277394723347,6.110052531292438,3.9862164024810474
270,LinkedIn,Reel,11964,445,466,604,157515,2559,337513,242879,11,Mon,13479,8.557280259022951,3.9936239492997307,0.1898508791453372
271,YouTube,Image,2096,849,1637,740,189622,14744,295041,149083,6,Mon,5322,2.8066363607598275,1.8038170966069123,2.7703870725291244
272,Twitter,Reel,1525,369,754,907,173280,31155,368181,189939,18,Tue,3555,2.0515927977839334,0.965557701239336,8.763713080168776
273,Twitter,Reel,16478,1162,1201,648,137855,42298,470181,176226,21,Mon,19489,14.137318196655906,4.144999478924074,2.170352506542152
274,Twitter,Text,6949,873,305,304,83649,21021,399123,94928,23,Tue,8431,10.079020669703166,2.112381396211193,2.4932985410983277
275,Instagram,Image,3347,2691,604,338,75921,16996,78214,103987,15,Wed,6980,9.193767205384544,8.924233513181782,2.4349570200573067
276,Twitter,Carousel,19076,1660,1939,528,143054,13187,331905,68337,7,Thu,23203,16.219749185622213,6.990855817176602,0.5683316812481145
277,Instagram,Image,1590,1742,1891,53,105887,35902,395230,196332,18,Fri,5276,4.9826702050298906,1.3349189079776331,6.804776345716452
278,YouTube,Text,17708,1255,533,1135,20316,18006,73304,261331,5,Wed,20631,101.55050206733608,28.144439594019428,0.8727642867529446
279,Instagram,Reel,19071,2271,144,683,118652,16375,366906,226605,1,Mon,22169,18.68405083774399,6.042147034935379,0.7386440525057513
280,YouTube,Text,19548,925,1794,418,125357,30158,461773,111101,1,Sun,22685,18.09631691887968,4.912586920413277,1.329424729997796
281,Twitter,Video,14410,2649,282,304,110364,47678,446044,228257,7,Thu,17645,15.988003334420645,3.955887759951933,2.7020685746670443
282,Twitter,Video,17316,1808,667,1461,7936,3069,59884,239238,9,Fri,21252,267.7923387096774,35.488611315209404,0.14440993788819875
283,YouTube,Carousel,15501,2192,515,84,82400,6486,233482,167538,20,Fri,18292,22.199029126213592,7.834436915907865,0.3545812376995408
284,LinkedIn,Text,12984,2811,1374,251,79843,17639,337542,116552,20,Sat,17420,21.817817466778553,5.160839243708931,1.0125717566016073
285,YouTube,Carousel,18924,395,1874,125,11709,35428,110265,239609,10,Sat,21318,182.06507814501666,19.33342402394232,1.6618819776714513
286,LinkedIn,Carousel,4895,1336,1168,609,25707,28800,200192,185217,19,Mon,8008,31.151048352588788,4.000159846547315,3.5964035964035963
287,Instagram,Video,1746,1815,118,1428,44384,25618,5942,199803,19,Sat,5107,11.506398702235039,85.94749242679232,5.016252202858821
288,Instagram,Carousel,16242,1595,584,303,40187,37220,63681,259061,23,Fri,18724,46.59218155124792,29.402804604199055,1.987823114719077
289,Instagram,Video,14406,1222,1535,1051,71935,11869,493797,203753,2,Fri,18214,25.320080628345032,3.6885602788190286,0.651641594377951
290,Twitter,Reel,16924,1559,1394,847,47536,4176,102347,186604,15,Wed,20724,43.59643217771794,20.248761566044926,0.2015055008685582
291,Instagram,Text,6056,398,695,1289,121772,36454,8370,146604,2,Sat,8438,6.929343363006274,100.81242532855437,4.320218061151932
292,LinkedIn,Carousel,14028,2801,641,1075,160260,26480,438348,195793,7,Sat,18545,11.571820791214277,4.230656920985154,1.4278781342679967
293,Instagram,Video,9821,713,1425,654,19245,31500,407888,153815,18,Wed,12613,65.53910106521175,3.0922704271760875,2.497423293427416
294,YouTube,Image,11257,2982,1853,643,116282,5237,185006,46415,11,Fri,16735,14.391737328219328,9.04565257343005,0.31293695847027186
295,YouTube,Carousel,2467,1748,827,857,117740,26453,319353,207541,17,Tue,5899,5.010191948360795,1.8471722513957907,4.484319376165452
296,Twitter,Reel,6796,2830,1878,510,37286,790,74905,280023,12,Mon,12014,32.22120903288098,16.038982711434482,0.06575661727984018
297,YouTube,Reel,5290,873,879,206,170375,47595,402683,79646,10,Tue,7248,4.254145267791636,1.7999269897164767,6.566639072847682
298,LinkedIn,Image,4763,1069,1952,573,177121,46954,421151,89916,12,Tue,8357,4.718243460685068,1.9843239123259828,5.618523393562283
299,Instagram,Video,7162,88,1898,874,85901,41184,309865,207823,20,Fri,10022,11.666918895007043,3.2343117163926225,4.109359409299541
300,Twitter,Carousel,4431,1308,1773,510,192272,14754,86401,134203,2,Mon,8022,4.172214362985771,9.284614761403224,1.8391922213911742
301,Instagram,Video,19518,1311,944,200,83986,13067,456446,129640,5,Tue,21973,26.162693782297048,4.813931987573557,0.5946843853820598
302,Instagram,Reel,11980,683,1687,822,74726,16609,12551,99067,22,Sun,15172,20.303508818884993,120.88279818341168,1.0947139467440021
303,LinkedIn,Video,16346,2369,946,1307,121342,27981,186996,276474,2,Sun,20968,17.28008438957657,11.213074076450834,1.334462037390309
304,YouTube,Reel,3362,213,1139,1380,178933,19563,442868,156168,0,Sun,6094,3.4057440494486766,1.3760307811808485,3.210206760748277
305,YouTube,Video,13420,994,1903,1070,179711,9003,305528,43984,13,Wed,17387,9.674978159378114,5.6908041161530205,0.5178006556622764
306,Instagram,Image,18591,1985,362,1019,28937,27068,55488,95256,22,Wed,21957,75.878632892145,39.57071799307958,1.2327731475155987
307,Twitter,Text,7136,26,1266,136,195586,46996,360097,288416,19,Mon,8564,4.378636507725502,2.378248083155372,5.487622606258758
308,YouTube,Image,19231,485,7,129,128245,4223,180669,267760,6,Tue,19852,15.479745799056493,10.988049969834337,0.2127241587749345
309,Twitter,Image,4777,1026,1751,1218,8960,23904,185346,216625,8,Sun,8772,97.90178571428572,4.732770062477744,2.725034199726402
310,YouTube,Text,8072,219,408,1017,44602,36834,118648,123585,0,Thu,9716,21.783776512264026,8.188928595509406,3.7910662824207493
311,Twitter,Text,15429,508,29,1387,146636,20746,139969,2136,9,Sat,17353,11.834065304563682,12.397745215011897,1.1955281507520314
312,LinkedIn,Carousel,4364,438,1871,431,70533,31404,462221,8311,12,Thu,7104,10.071881247075837,1.536927140913113,4.420608108108108
313,Twitter,Carousel,3233,1339,513,1092,52510,21407,225269,146795,11,Mon,6177,11.763473624071604,2.7420550541796698,3.4655981868220818
314,LinkedIn,Image,11712,2115,700,1481,10091,20693,310748,142153,3,Sat,16008,158.63640868100288,5.151441039041281,1.2926661669165418
315,LinkedIn,Image,17949,1563,1493,539,67335,33014,230005,283563,6,Mon,21544,31.99524764238509,9.366752896676159,1.5323988117341256
316,Twitter,Reel,18695,1241,65,334,166591,22121,40819,83518,9,Thu,20335,12.206541769963565,49.817486954604476,1.0878288664863536
317,LinkedIn,Reel,14258,1544,1536,525,139782,26403,372012,134176,21,Tue,17863,12.779184730508936,4.801726826016365,1.4780831887141017
318,Instagram,Carousel,9835,1877,127,557,68564,11637,119756,131779,6,Tue,12396,18.07945860801587,10.351047129162632,0.9387705711519845
319,LinkedIn,Carousel,1789,2579,1525,908,134257,8612,219435,225498,14,Fri,6801,5.065657656584014,3.099323262013808,1.2662843699455963
320,YouTube,Reel,9863,2638,59,1039,120517,30410,141854,140035,18,Sat,13599,11.283885261000522,9.58661722616211,2.23619383778219
321,Twitter,Reel,7827,1886,1191,1479,64977,5160,31398,168018,6,Mon,12383,19.057512658325255,39.438817759092935,0.4167003149479125
322,Instagram,Video,7864,908,978,509,109931,34139,316676,13171,13,Tue,10259,9.332217481874993,3.2395887279111775,3.3277122526562044
323,Twitter,Video,13103,1116,1727,208,193686,7728,288832,272120,20,Thu,16154,8.340303377631837,5.592870596055839,0.4783954438529157
324,YouTube,Reel,918,2678,1067,1181,12988,4238,419860,267630,13,Sat,5844,44.99538035109332,1.391892535607107,0.7251882272416154
325,YouTube,Video,14539,1077,1725,1360,171826,26764,475755,42501,17,Thu,18701,10.88368465773515,3.930804720917279,1.4311534142559221
326,YouTube,Text,15177,1516,1111,1264,98650,18464,495065,7303,9,Wed,19068,19.328940699442473,3.8516154444365887,0.9683238934340256
327,LinkedIn,Carousel,4621,2967,1735,57,28074,31943,434649,51946,2,Tue,9380,33.41169765619434,2.1580631728130055,3.4054371002132195
328,LinkedIn,Carousel,1224,1677,550,815,26198,30838,152105,12405,5,Sun,4266,16.28368577754027,2.804641530521679,7.22878574777309
329,Twitter,Reel,5760,502,117,1328,81045,5919,445182,2961,21,Sun,7707,9.509531741625024,1.7312020701645618,0.7680031140521604
330,Twitter,Image,5741,2556,429,1368,161252,37092,135979,237821,22,Fri,10094,6.259767320715402,7.423205053721531,3.674658212799683
331,Instagram,Reel,17613,614,922,1037,53068,7797,168571,59187,21,Fri,20186,38.037988995251375,11.974776207058154,0.3862578024373328
332,Instagram,Video,1802,957,234,1382,115969,22467,224376,137245,8,Sat,4375,3.7725599082513432,1.9498520340856422,5.135314285714285
333,Twitter,Image,18485,303,1311,376,21560,23736,475035,76456,13,Mon,20475,94.96753246753246,4.3102087214626295,1.1592673992673992
334,LinkedIn,Video,11239,1181,921,242,178746,9021,74221,249627,20,Wed,13583,7.599051167578576,18.300750461459696,0.6641389972760068
335,YouTube,Text,15802,2028,1965,992,70152,3058,140345,83363,20,Sat,20787,29.631371878207318,14.81135772560476,0.14711117525376438
336,Twitter,Video,6623,181,1315,1168,128516,9041,194491,292208,23,Thu,9287,7.226337576644153,4.7750281504028464,0.9735113599655433
337,Instagram,Text,12497,1596,159,890,175010,38102,307810,12751,7,Thu,15142,8.652077024170048,4.919268379844709,2.516312244089288
338,LinkedIn,Text,8211,540,169,414,40391,1153,145550,213657,0,Mon,9334,23.109108464757,6.4129165235314325,0.12352689093636168
339,Twitter,Video,2501,1153,966,393,33731,37708,359124,193666,2,Fri,5013,14.861699919954937,1.39589668192602,7.522042689008578
340,Twitter,Video,9581,1869,1210,728,89698,47375,208976,245296,21,Fri,13388,14.925639367655913,6.406477298828574,3.5386166716462504
341,LinkedIn,Text,10167,1770,1267,357,118880,12021,338697,195183,5,Thu,13561,11.407301480484522,4.003873668795413,0.8864390531671705
342,Twitter,Image,13476,2123,653,1181,123440,27258,383701,167649,0,Sun,17433,14.122650680492546,4.543381435023625,1.5635863018413354
343,LinkedIn,Text,13924,2198,1367,673,161308,35847,112925,268305,17,Mon,18162,11.259205991023384,16.083241089218507,1.9737363726461843
